,HourUTC,HourDK,PriceArea,Version,FuelAllocationMethod,ReportGrpCode,ProductionType,DeliveryType,Production_MWh,ShareTotal,ShareGrid,FuelConsumptionGJ,CO2PerkWh,CO2originPerkWh,SO2PerkWh,NOxPerkWh,NMvocPerkWh,CH4PerkWh,COPerkWh,N2OPerkWh,SlagPerkWh,FlyAshPerkWh,ParticlesPerkWh,WastePerkWh,DesulpPerkWh
503,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,200%,R01-3,Wood,Grid,159.373264,9.205268,9.205268,1517.195867,0.0,1066.213572,21.668152,555.827924,115.401791,32.619702,915.799654,8.874923,8.586827,3.712707,147.529496,0.0,0.0
504,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,200%,R04x,FossilGas,Grid,6.996776,0.404128,0.404128,58.523725,464.391252,464.391252,3.599313,396.912627,16.96342,32.092234,46.18081,8.348413,0.0,0.0,0.861436,0.0,0.0
505,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,200%,R05x,Coal,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,200%,R06x,Fossil Oil,Grid,0.923453,0.053337,0.053337,9.218671,769.120795,769.120795,1628.219386,1178.093321,8.107315,10.879894,91.601,25.506959,0.249415,1.449122,70.1871,0.0,0.526865
507,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,200%,R17,Waste,Grid,73.697432,4.256703,4.256703,893.783565,515.429106,1283.115281,100.660272,945.964007,6.791536,4.123432,47.2982,14.553292,208.888257,0.0,3.517045,31.641283,0.0
508,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,All,R11x,Hydro,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,All,R16,Solar,Grid,26.247729,1.516047,1.516047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,All,R16,Solar,OwnConsumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,All,R18,WindOffshore,Grid,940.735725,54.336121,54.336121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,All,R19,WindOnshore,Grid,493.555827,28.507378,28.507378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
513,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,Total,R01-1,BioGas,Grid,8.820138,0.509443,0.509443,83.078267,0.0,792.151132,180.847821,1902.669783,94.191573,4087.914288,2919.938777,15.070651,0.0,0.0,24.772383,0.0,0.0
514,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,Total,R01-2,Straw,Grid,20.97624,1.21157,1.21157,285.547879,0.0,1361.292013,667.033086,1701.615017,10.618077,6.398072,912.065649,14.974212,12.278853,5.309038,31.309716,0.0,0.0
515,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,Total,R01-3,Wood,Grid,159.373264,9.205268,9.205268,2157.954079,0.0,1516.50817,31.974794,745.777156,185.71341,47.399142,1321.616863,13.029411,12.213306,5.280698,226.724063,0.0,0.0
516,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,Total,R04x,FossilGas,Grid,6.996776,0.404128,0.404128,69.966046,555.187344,555.187344,4.302866,471.188002,20.132173,37.141987,56.680571,9.981619,0.0,0.0,1.028327,0.0,0.0
517,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,Total,R05x,Coal,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
518,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,Total,R06x,Fossil Oil,Grid,0.923453,0.053337,0.053337,20.589253,1725.539676,1725.539676,4640.599141,2706.877833,17.96916,25.440482,169.910891,70.460946,0.293356,1.704425,170.775463,0.0,0.619687
519,2023-01-01T13:00:00,2023-01-01T14:00:00,DK2,Preliminary,Total,R17,Waste,Grid,73.697432,4.256703,4.256703,1581.027053,911.750219,2269.721722,178.059454,1673.329814,12.013649,7.294001,83.66649,25.743535,369.505547,0.0,6.221354,55.970736,0.0
520,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,125%,R01-1,BioGas,Grid,49.563298,1.579969,1.579969,314.585905,0.0,533.794534,121.982236,1278.633997,63.310421,2745.782319,1961.99387,10.124841,0.0,0.0,16.670132,0.0,0.0
521,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,125%,R01-2,Straw,Grid,9.084929,0.289607,0.289607,66.67712,0.0,733.931108,359.626243,917.413885,5.724662,3.449476,491.733842,8.073242,6.620058,2.862331,16.880415,0.0,0.0
522,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,125%,R01-3,Wood,Grid,104.760132,3.339524,3.339524,794.595164,0.0,849.508841,17.477484,279.529549,95.929459,26.175033,733.182352,7.146135,6.84158,2.958111,120.662306,0.0,0.0
523,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,125%,R04x,FossilGas,Grid,17.341379,0.552805,0.552805,150.24031,491.571904,491.571904,8.396174,1434.29687,35.657577,138.941391,115.008527,8.553961,0.0,0.0,41.036476,0.0,0.0
524,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,125%,R05x,Coal,Grid,196.017619,6.248613,6.248613,1618.556852,777.828317,777.828317,90.829209,140.372413,8.2572,7.43148,82.572008,6.60576,6.391073,37.132632,24.771602,0.0,13.500523
525,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,125%,R06x,Fossil Oil,Grid,2.280266,0.072689,0.072689,18.955701,659.315509,659.315509,713.58126,1106.81335,8.146886,8.237248,113.321667,8.132892,0.333568,1.938061,33.931484,0.0,0.704632
526,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,125%,R17,Waste,Grid,65.504098,2.088127,2.088127,438.922277,284.779076,708.932382,55.615678,522.653363,3.752383,2.278232,26.132668,8.04082,115.412583,0.0,1.943198,17.482084,0.0
527,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,200%,R01-1,BioGas,Grid,49.563298,1.579969,1.579969,374.784864,0.0,635.941338,145.36417,1522.125003,75.370978,3268.295455,2335.59385,12.052184,0.0,0.0,19.852446,0.0,0.0
528,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,200%,R01-2,Straw,Grid,9.084929,0.289607,0.289607,95.82162,0.0,1054.731641,516.818504,1318.414551,8.226906,4.957238,706.670199,11.602048,9.513679,4.113453,24.258827,0.0,0.0
529,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,200%,R01-3,Wood,Grid,104.760132,3.339524,3.339524,1008.059248,0.0,1077.725215,24.379711,373.592913,162.905615,35.122784,966.527097,9.841992,8.679537,3.752793,185.333609,0.0,0.0
530,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,200%,R04x,FossilGas,Grid,17.341379,0.552805,0.552805,177.274937,580.014681,580.014681,9.90112,1691.366233,42.374978,165.525423,135.81793,10.09162,0.0,0.0,48.37082,0.0,0.0
531,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,200%,R05x,Coal,Grid,196.017619,6.248613,6.248613,1733.082556,832.865825,832.865825,97.256094,150.304872,8.841463,7.957316,88.414631,7.07317,6.843292,39.760059,26.524389,0.0,14.455792
532,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,200%,R06x,Fossil Oil,Grid,2.280266,0.072689,0.072689,21.498492,750.060193,750.060193,789.658646,1229.438931,9.084101,9.171557,128.846593,8.624825,0.508384,2.953755,37.644308,0.0,1.073913
533,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,200%,R17,Waste,Grid,65.504098,2.088127,2.088127,685.745471,444.921508,1107.592837,86.890553,816.561827,5.862495,3.559372,40.828091,12.562489,180.313601,0.0,3.035934,27.312946,0.0
534,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,All,R11x,Hydro,Grid,2.867436,0.091407,0.091407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,All,R16,Solar,Grid,92.816917,2.9588,2.9588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,All,R16,Solar,OwnConsumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
537,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,All,R18,WindOffshore,Grid,351.864108,11.216659,11.216659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
538,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,All,R19,WindOnshore,Grid,2244.877551,71.561794,71.561794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
539,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,Total,R01-1,BioGas,Grid,49.563298,1.579969,1.579969,475.116463,0.0,806.186012,184.334061,1927.943347,95.471906,4139.150681,2958.260483,15.264422,0.0,0.0,25.156302,0.0,0.0
540,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,Total,R01-2,Straw,Grid,9.084929,0.289607,0.289607,144.431857,0.0,1589.796216,779.000146,1987.24527,12.40041,7.472042,1065.163465,17.487758,14.339961,6.200205,36.565312,0.0,0.0
541,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,Total,R01-3,Wood,Grid,104.760132,3.339524,3.339524,1364.484795,0.0,1458.782975,35.89525,530.869368,274.564288,50.054996,1355.995204,14.340067,11.748412,5.07969,293.181357,0.0,0.0
542,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,Total,R04x,FossilGas,Grid,17.341379,0.552805,0.552805,222.332647,727.419308,727.419308,12.409362,2119.815171,53.570647,209.832142,170.500268,12.654384,0.0,0.0,60.594727,0.0,0.0
543,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,Total,R05x,Coal,Grid,196.017619,6.248613,6.248613,1923.958729,924.595005,924.595005,107.967569,166.858971,9.815233,8.83371,98.152335,7.852186,7.59699,44.139105,29.4457,0.0,16.047906
544,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,Total,R06x,Fossil Oil,Grid,2.280266,0.072689,0.072689,32.813318,1142.74173,1142.74173,1154.317342,1843.453296,13.128939,14.452532,172.889954,21.388366,0.799744,4.646579,69.819508,0.0,1.689383
545,2023-01-01T12:00:00,2023-01-01T13:00:00,DK1,Preliminary,Total,R17,Waste,Grid,65.504098,2.088127,2.088127,1305.015622,846.712874,2107.81699,165.358043,1553.967157,11.156687,6.773702,77.698357,23.907187,343.147824,0.0,5.77757,51.978209,0.0
546,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,125%,R01-1,BioGas,Grid,8.038921,0.450429,0.450429,49.493834,0.0,517.784844,118.210095,1243.668711,61.567757,2672.040696,1908.600497,9.850841,0.0,0.0,16.19232,0.0,0.0
547,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,125%,R01-2,Straw,Grid,20.987888,1.175974,1.175974,163.403634,0.0,778.56155,381.495159,973.201938,6.07278,3.659239,521.636239,8.564177,7.022625,3.03639,17.906915,0.0,0.0
548,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,125%,R01-3,Wood,Grid,159.130842,8.916276,8.916276,1130.16975,0.0,795.439843,15.391823,439.145982,71.652627,23.664139,670.474402,6.349055,6.406131,2.769835,98.757829,0.0,0.0
549,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,125%,R04x,FossilGas,Grid,6.916115,0.387517,0.387517,51.065463,409.934988,409.934988,3.17733,352.193942,15.04536,28.949176,39.948428,7.368969,0.0,0.0,0.761191,0.0,0.0
550,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,125%,R05x,Coal,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,125%,R06x,Fossil Oil,Grid,0.962873,0.05395,0.05395,7.616193,613.303807,613.303807,1533.229685,941.730477,6.394109,8.88669,63.627646,23.51838,0.211246,1.22736,58.808075,0.0,0.446238
552,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,125%,R17,Waste,Grid,74.908642,4.197213,4.197213,631.690504,358.394515,892.191522,69.99234,657.759345,4.722374,2.867156,32.887967,10.119374,145.246756,0.0,2.445515,22.001206,0.0
553,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,200%,R01-1,BioGas,Grid,8.038921,0.450429,0.450429,59.698498,0.0,624.541989,142.582713,1500.088963,74.261829,3222.963417,2302.116726,11.881892,0.0,0.0,19.530861,0.0,0.0
554,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,200%,R01-2,Straw,Grid,20.987888,1.175974,1.175974,209.657072,0.0,998.943118,489.482128,1248.678898,7.791756,4.695032,669.291889,10.988374,9.010466,3.895878,22.975691,0.0,0.0
555,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,200%,R01-3,Wood,Grid,159.130842,8.916276,8.916276,1516.929175,0.0,1067.650152,21.550213,553.118937,112.81024,32.535921,914.608285,8.835141,8.598396,3.71771,145.577853,0.0,0.0
556,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,200%,R04x,FossilGas,Grid,6.916115,0.387517,0.387517,57.874801,464.598024,464.598024,3.600898,396.83647,16.953709,31.982297,46.306738,8.352231,0.0,0.0,0.86166,0.0,0.0
557,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,200%,R05x,Coal,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,200%,R06x,Fossil Oil,Grid,0.962873,0.05395,0.05395,9.555743,765.086234,765.086234,1672.700871,1174.012215,8.01203,10.851453,89.049623,26.083421,0.236216,1.372436,70.523672,0.0,0.498984
559,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,200%,R17,Waste,Grid,74.908642,4.197213,4.197213,908.983303,515.718738,1283.836295,100.716836,946.495567,6.795352,4.125749,47.324778,14.56147,209.005636,0.0,3.519021,31.659063,0.0
560,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,All,R11x,Hydro,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
561,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,All,R16,Solar,Grid,49.816837,2.791292,2.791292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
562,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,All,R16,Solar,OwnConsumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
563,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,All,R18,WindOffshore,Grid,946.356741,53.025409,53.025409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
564,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,All,R19,WindOnshore,Grid,517.604261,29.001936,29.001936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
565,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,Total,R01-1,BioGas,Grid,8.038921,0.450429,0.450429,76.706271,0.0,802.470563,183.203743,1927.456051,95.418616,4141.167951,2957.977108,15.266978,0.0,0.0,25.095096,0.0,0.0
566,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,Total,R01-2,Straw,Grid,20.987888,1.175974,1.175974,286.746137,0.0,1366.245731,669.460408,1707.807163,10.656716,6.421354,915.384639,15.028703,12.323536,5.328358,31.423651,0.0,0.0
567,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,Total,R01-3,Wood,Grid,159.130842,8.916276,8.916276,2161.528217,0.0,1521.333999,31.814196,743.073861,181.406262,47.322223,1321.498091,12.978619,12.252172,5.297502,223.611226,0.0,0.0
568,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,Total,R04x,FossilGas,Grid,6.916115,0.387517,0.387517,69.223699,555.703084,555.703084,4.306845,471.240684,20.134293,37.037499,56.903921,9.991,0.0,0.0,1.029108,0.0,0.0
569,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,Total,R05x,Coal,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,Total,R06x,Fossil Oil,Grid,0.962873,0.05395,0.05395,21.545722,1732.993854,1732.993854,4770.697399,2722.709383,17.98462,25.637571,166.404126,72.244945,0.277832,1.614228,172.941949,0.0,0.586894
571,2023-01-01T12:00:00,2023-01-01T13:00:00,DK2,Preliminary,Total,R17,Waste,Grid,74.908642,4.197213,4.197213,1608.258112,912.457734,2271.483018,178.197628,1674.628312,12.022972,7.299661,83.731415,25.763512,369.792282,0.0,6.226182,56.01417,0.0
572,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,125%,R01-1,BioGas,Grid,50.474384,1.529938,1.529938,321.389638,0.0,535.494906,122.371119,1282.712638,63.512,2754.427603,1968.178093,10.156841,0.0,0.0,16.723157,0.0,0.0
573,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,125%,R01-2,Straw,Grid,8.787459,0.266358,0.266358,64.385582,0.0,732.698524,359.022276,915.873155,5.715048,3.443683,490.908011,8.059683,6.60894,2.857524,16.852066,0.0,0.0
574,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,125%,R01-3,Wood,Grid,90.458927,2.741917,2.741917,686.999242,0.0,850.595045,18.011693,284.427223,105.608757,26.652866,742.55711,7.335267,6.850327,2.961893,128.297654,0.0,0.0
575,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,125%,R04x,FossilGas,Grid,16.591678,0.502913,0.502913,149.570334,511.538108,511.538108,8.757829,1495.037304,34.732267,132.044564,118.566462,8.912235,0.0,0.0,42.88,0.0,0.0
576,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,125%,R05x,Coal,Grid,99.887658,3.027713,3.027713,841.643643,793.719985,793.719985,92.684923,143.240337,8.425902,7.583311,84.259021,6.740721,6.521648,37.891282,25.277706,0.0,13.77635
577,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,125%,R06x,Fossil Oil,Grid,1.623138,0.049199,0.049199,13.953539,682.529805,682.529805,688.704454,1108.514456,8.148867,8.718745,106.991706,11.745984,0.474017,2.754081,40.293425,0.0,1.001317
578,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,125%,R17,Waste,Grid,66.36667,2.011652,2.011652,452.28633,289.635878,721.022962,56.564183,531.567023,3.816378,2.317087,26.578351,8.177954,117.380902,0.0,1.976338,17.780235,0.0
579,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,200%,R01-1,BioGas,Grid,50.474384,1.529938,1.529938,382.828623,0.0,637.864032,145.804592,1526.714139,75.597911,3278.029555,2342.560565,12.088211,0.0,0.0,19.912271,0.0,0.0
580,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,200%,R01-2,Straw,Grid,8.787459,0.266358,0.266358,93.892142,0.0,1068.478868,523.554645,1335.598585,8.334135,5.02185,715.880841,11.753267,9.637679,4.167067,24.575013,0.0,0.0
581,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,200%,R01-3,Wood,Grid,90.458927,2.741917,2.741917,883.597132,0.0,1094.008983,25.709313,387.408525,183.313671,36.48795,996.975331,10.328717,8.810679,3.809495,202.182766,0.0,0.0
582,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,200%,R04x,FossilGas,Grid,16.591678,0.502913,0.502913,176.440219,603.426002,603.426002,10.326247,1762.656472,41.07527,156.30296,139.881903,10.512566,0.0,0.0,50.541961,0.0,0.0
583,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,200%,R05x,Coal,Grid,99.887658,3.027713,3.027713,909.450856,857.666217,857.666217,100.152106,154.780527,9.104736,8.194263,91.047369,7.283789,7.047066,40.944001,27.31421,0.0,14.886244
584,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,200%,R06x,Fossil Oil,Grid,1.623138,0.049199,0.049199,16.034844,787.617674,787.617674,767.203545,1241.208454,9.238784,9.803748,124.52077,12.352534,0.722407,4.197242,44.647491,0.0,1.526015
585,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,200%,R17,Waste,Grid,66.36667,2.011652,2.011652,698.577926,447.356503,1113.654542,87.366093,821.030758,5.894579,3.578852,41.051537,12.631242,181.300433,0.0,3.05255,27.462426,0.0
586,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,All,R11x,Hydro,Grid,2.870235,0.087,0.087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,All,R16,Solar,Grid,113.360493,3.43609,3.43609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,All,R16,Solar,OwnConsumption,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,All,R18,WindOffshore,Grid,785.465297,23.808382,23.808382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
590,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,All,R19,WindOnshore,Grid,2063.226455,62.538834,62.538834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,Total,R01-1,BioGas,Grid,50.474384,1.529938,1.529938,485.226932,0.0,808.479242,184.860382,1933.383308,95.741098,4150.699475,2966.53135,15.307161,0.0,0.0,25.22746,0.0,0.0
592,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,Total,R01-2,Straw,Grid,8.787459,0.266358,0.266358,143.10401,0.0,1628.502733,797.966339,2035.628417,12.702321,7.653962,1091.096831,17.91353,14.689094,6.35116,37.455562,0.0,0.0
593,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,Total,R01-3,Wood,Grid,90.458927,2.741917,2.741917,1211.880334,0.0,1500.466587,38.551702,559.599245,312.856821,52.901006,1421.622605,15.323283,12.084114,5.224839,325.393164,0.0,0.0
594,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,Total,R04x,FossilGas,Grid,16.591678,0.502913,0.502913,221.223361,756.572493,756.572493,12.940277,2208.688419,51.646944,196.733619,175.407639,13.179784,0.0,0.0,63.311895,0.0,0.0
595,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,Total,R05x,Coal,Grid,99.887658,3.027713,3.027713,1022.462877,964.243271,964.243271,112.597409,174.014178,10.236128,9.212515,102.361281,8.188902,7.922763,46.031868,30.708384,0.0,16.736069
596,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,Total,R06x,Fossil Oil,Grid,1.623138,0.049199,0.049199,27.761122,1358.643106,1358.643106,1289.953207,2134.367504,15.125175,17.724799,183.255232,33.040725,1.136389,6.602512,94.599722,0.0,2.400513
597,2023-01-01T11:00:00,2023-01-01T12:00:00,DK1,Preliminary,Total,R17,Waste,Grid,66.36667,2.011652,2.011652,1346.062884,861.994006,2145.858019,168.342358,1582.012528,11.358038,6.895952,79.100626,24.338654,349.340817,0.0,5.881841,52.91629,0.0
598,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,Preliminary,125%,R01-1,BioGas,Grid,8.224377,0.451203,0.451203,50.083229,0.0,512.135941,116.920452,1230.100596,60.896069,2642.889399,1887.778142,9.743371,0.0,0.0,16.015666,0.0,0.0
599,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,Preliminary,125%,R01-2,Straw,Grid,20.684501,1.134786,1.134786,161.214517,0.0,779.397625,381.904836,974.247031,6.079301,3.663168,522.196408,8.573373,7.030166,3.03965,17.926145,0.0,0.0
600,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,Preliminary,125%,R01-3,Wood,Grid,155.542476,8.533323,8.533323,1106.248804,0.0,796.566111,15.226324,441.308092,68.257265,23.535051,668.336489,6.292183,6.415202,2.773756,96.160307,0.0,0.0
601,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,Preliminary,125%,R04x,FossilGas,Grid,6.875104,0.377179,0.377179,50.77505,410.035139,410.035139,3.178448,352.662085,15.491011,31.293616,40.239434,7.36872,0.0,0.0,0.764597,0.0,0.0
602,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,Preliminary,125%,R05x,Coal,Grid,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,Preliminary,125%,R06x,Fossil Oil,Grid,1.093305,0.05998,0.05998,8.613964,612.391985,612.391985,1675.514483,947.997496,6.3713,9.032753,58.225895,25.428883,0.184798,1.073694,60.615299,0.0,0.390369
604,2023-01-01T11:00:00,2023-01-01T12:00:00,DK2,Preliminary,125%,R17,Waste,Grid,74.85379,4.106605,4.106605,630.92071,358.220074,891.757267,69.958273,657.439195,4.720076,2.86576,32.871959,10.114449,145.17606,0.0,2.444325,21.990498,0.0
